Date,NVDA close,Biden,Covid (no vax),First Vax,Booster,Ukraine,Pelosi is Speaker,NVIDIA 2000 release,NVIDIA 3000 release,NVIDIA 4000 release,Apple close,Nasdaq close,TSM close,Oil close,Treasury close,Bitcoin Close,NVDA goog Trend,TSMC goog Trend,TSM quarter earnings,NVDA quarter Earnings 
12/23/21,296.123077,1,0,0,1,0,1,0,0,0,175.262817,15653.37012,118.799614,73.79,1.243,50784.53906,42,21,1.073,1.17
12/27/21,309.160919,1,0,0,1,0,1,0,0,0,179.289459,15871.25977,120.788139,75.57,1.252,50640.41797,41,25,1.073,1.17
12/28/21,302.936707,1,0,0,1,0,1,0,0,0,178.255447,15781.71973,120.158104,75.98,1.245,47588.85547,41,25,1.073,1.17
12/29/21,299.729736,1,0,0,1,0,1,0,0,0,178.344925,15766.21973,119.518242,76.56,1.294,46444.71094,41,25,1.073,1.17
12/30/21,295.583588,1,0,0,1,0,1,0,0,0,177.171722,15741.55957,118.543663,76.99,1.274,47178.125,41,25,1.073,1.17
12/31/21,293.835236,1,0,0,1,0,1,0,0,0,176.54538,15644.96973,118.435371,75.21,1.263,46306.44531,41,25,1.073,1.17
1/3/22,300.928589,1,0,0,1,0,1,0,0,0,180.959732,15832.79981,126.793091,76.08,1.365,46458.11719,57,44,1.073,1.17
1/4/22,292.626373,1,0,0,1,0,1,0,0,0,178.663071,15622.71973,131.321411,76.99,1.375,45897.57422,57,44,1.073,1.17
1/5/22,275.782135,1,0,0,1,0,1,0,0,0,173.91066,15100.16992,125.0802,77.85,1.433,43569.00391,57,44,1.073,1.17
1/6/22,281.516754,1,0,0,1,0,1,0,0,0,171.007507,15080.86035,126.468231,79.46,1.477,43160.92969,57,44,1.073,1.17
1/7/22,272.215454,1,0,0,1,0,1,0,0,0,171.176544,14935.90039,121.575668,78.9,1.505,41557.90234,57,44,1.073,1.17
1/10/22,273.744049,1,0,0,1,0,1,0,0,0,171.196411,14942.83008,123.062141,78.23,1.538,41821.26172,53,52,1.073,1.17
1/11/22,277.910126,1,0,0,1,0,1,0,0,0,174.069733,15153.4502,127.157326,81.22,1.507,42735.85547,53,52,1.073,1.17
1/12/22,279.728424,1,0,0,1,0,1,0,0,0,174.517136,15188.38965,130.169647,82.64,1.493,43949.10156,53,52,1.16,1.17
1/13/22,265.50174,1,0,0,1,0,1,0,0,0,171.196411,14806.80957,137.021194,82.12,1.481,42591.57031,53,52,1.16,1.17
1/14/22,269.168274,1,0,0,1,0,1,0,0,0,172.07135,14893.75,138.468292,83.82,1.548,43099.69922,53,52,1.16,1.17
1/18/22,258.787994,1,0,0,1,0,1,0,0,0,168.820221,14506.90039,131.74472,85.43,1.648,42375.63281,52,48,1.16,1.17
1/19/22,250.435822,1,0,0,1,0,1,0,0,0,165.270813,14340.25977,128.968658,86.96,1.611,41744.32813,52,48,1.16,1.17
1/20/22,241.274384,1,0,0,1,0,1,0,0,0,163.56073,14154.01953,126.330406,86.9,1.618,40680.41797,52,48,1.16,1.17
1/21/22,233.521652,1,0,0,1,0,1,0,0,0,161.472855,13768.91992,122.589615,85.14,1.547,36457.31641,52,48,1.16,1.17
1/24/22,233.501663,1,0,0,1,0,1,0,0,0,160.687393,13855.12988,123.997345,83.31,1.514,36654.32813,66,45,1.16,1.17
1/25/22,223.031464,1,0,0,1,0,1,0,0,0,158.858017,13539.29004,120.571564,85.6,1.566,36954.00391,66,45,1.16,1.17
1/26/22,227.507263,1,0,0,1,0,1,0,0,0,158.768524,13542.12012,121.162216,87.35,1.65,36852.12109,66,45,1.16,1.17
1/27/22,219.235001,1,0,0,1,0,1,0,0,0,158.301239,13352.78027,114.566612,86.61,1.662,37138.23438,66,45,1.16,1.17
1/28/22,228.186615,1,0,0,1,0,1,0,0,0,169.347153,13770.57031,115.777443,86.82,1.624,37784.33203,66,45,1.16,1.17
1/31/22,244.631241,1,0,0,1,0,1,0,0,0,173.771469,14239.87988,120.719223,88.15,1.614,38483.125,50,33,1.16,1.17
2/1/22,246.149826,1,0,0,1,0,1,0,0,0,173.602463,14346,121.132683,88.2,1.624,38743.27344,50,33,1.16,1.17
2/2/22,252.184189,1,0,0,1,0,1,0,0,0,174.825333,14417.54981,122.215538,88.26,1.6,36952.98438,50,33,1.16,1.17
2/3/22,239.256271,1,0,0,1,0,1,0,0,0,171.902313,13878.82031,117.972694,90.27,1.661,37154.60156,50,33,1.16,1.17
2/4/22,242.962799,1,0,0,1,0,1,0,0,0,171.613632,14098.00977,119.134315,92.31,1.788,41500.875,50,33,1.16,1.17
2/7/22,247.048981,1,0,0,1,0,1,0,0,0,170.886917,14015.66992,120.404213,91.32,1.765,43840.28516,53,38,1.16,1.17
2/8/22,250.845444,1,0,0,1,0,1,0,0,0,174.042633,14194.4502,121.782394,89.36,1.808,44118.44531,53,38,1.16,1.17
2/9/22,266.800507,1,0,0,1,0,1,0,0,0,175.486115,14490.37012,123.564194,89.66,1.802,44338.79688,53,38,1.16,1.17
2/10/22,257.998718,1,0,0,1,0,1,0,0,0,171.344833,14185.63965,122.766815,89.88,1.944,43565.11328,53,38,1.16,1.17
2/11/22,239.266251,1,0,0,1,0,1,0,0,0,167.880524,13791.15039,119.124466,93.1,1.868,42407.9375,53,38,1.16,1.17
2/14/22,242.443298,1,0,0,1,0,1,0,0,0,168.119431,13790.91992,117.903786,95.46,1.918,42586.91797,70,36,1.16,1.17
2/15/22,264.702484,1,0,0,1,0,1,0,0,0,172.011826,14139.75977,122.579773,92.07,1.935,44575.20313,70,36,1.16,1.32
2/16/22,264.862305,1,0,0,1,0,1,0,0,0,171.772919,14124.08984,121.67411,93.66,1.92,43961.85938,70,36,1.16,1.32
2/17/22,244.841064,1,0,0,1,0,1,0,0,0,168.119431,13716.71973,117.893951,91.76,1.848,40538.01172,70,36,1.16,1.32
2/18/22,236.199142,1,0,0,1,0,1,0,0,0,166.546555,13548.07031,117.450951,91.07,1.824,40030.97656,70,36,1.16,1.32
2/22/22,233.681473,1,0,0,1,0,1,0,0,0,163.579971,13381.51953,115.088356,92.35,1.866,38286.02734,64,54,1.16,1.32
2/23/22,223.660843,1,0,0,1,0,1,0,0,0,159.349121,13037.49023,114.094093,92.1,1.893,37296.57031,64,54,1.16,1.32
2/24/22,237.258148,1,0,0,1,1,1,0,0,0,162.007095,13473.58984,110.136726,92.81,1.85,38332.60938,64,54,1.16,1.32
2/25/22,241.34433,1,0,0,1,1,1,0,0,0,164.10759,13694.62012,109.496864,91.59,1.885,39214.21875,64,54,1.16,1.32
2/28/22,243.622208,1,0,0,1,1,1,0,0,0,164.376373,13751.40039,105.342613,95.72,1.721,43193.23438,59,47,1.16,1.32
3/1/22,234.550674,1,0,0,1,1,1,0,0,0,162.465027,13532.45996,106.366409,103.41,1.549,44354.63672,59,47,1.16,1.32
3/2/22,242.014954,1,0,0,1,1,1,0,0,0,165.809891,13752.01953,107.902092,110.6,1.752,43924.11719,59,47,1.16,1.32
3/3/22,236.958817,1,0,0,1,1,1,0,0,0,165.481369,13537.94043,107.094879,107.67,1.737,42451.78906,59,47,1.16,1.32
3/4/22,229.184784,1,0,0,1,1,1,0,0,0,162.43515,13313.44043,103.422989,115.68,1.631,39137.60547,59,47,1.16,1.32
3/7/22,213.356873,1,0,0,1,1,1,0,0,0,158.582596,12830.95996,97.742905,119.4,1.691,38062.03906,62,45,1.16,1.32
3/8/22,214.975647,1,0,0,1,1,1,0,0,0,156.730957,12795.54981,98.441833,123.7,1.806,38737.26953,62,45,1.16,1.32
3/9/22,229.964172,1,0,0,1,1,1,0,0,0,162.216156,13255.54981,103.314713,108.7,1.88,41982.92578,62,45,1.16,1.32
3/10/22,226.406891,1,0,0,1,1,1,0,0,0,157.806107,13129.95996,102.340134,106.02,1.941,39437.46094,62,45,1.16,1.32
3/11/22,220.831161,1,0,0,1,1,1,0,0,0,154.033157,12843.80957,99.829872,109.33,1.96,38794.97266,62,45,1.16,1.32
3/14/22,213.137039,1,0,0,1,1,1,0,0,0,149.941666,12581.21973,97.752754,103.01,2.092,39666.75391,59,41,1.16,1.32
3/15/22,229.554489,1,0,0,1,1,1,0,0,0,154.391525,12948.62012,100.499275,96.44,2.114,39338.78516,59,41,1.16,1.32
3/16/22,244.772858,1,0,0,1,1,1,0,0,0,158.871277,13436.54981,104.544968,95.04,2.198,41143.92969,59,41,1.16,1.32
3/17/22,247.470795,1,0,0,1,1,1,0,0,0,159.896637,13614.78027,105.336288,102.98,2.168,40951.37891,59,41,1.16,1.32
3/18/22,264.327911,1,0,0,1,1,1,0,0,0,163.241501,13893.83984,105.563797,104.7,2.143,41801.15625,59,41,1.16,1.32
3/21/22,267.135712,1,0,0,1,1,1,0,0,0,164.635208,13838.45996,105.761635,112.12,2.34,41077.99609,63,32,1.16,1.32
3/22/22,265.037354,1,0,0,1,1,1,0,0,0,168.059708,14108.82031,105.880333,111.76,2.386,42358.80859,63,32,1.16,1.32
3/23/22,256.144165,1,0,0,1,1,1,0,0,0,169.443466,13922.59961,104.208641,114.93,2.34,42892.95703,63,32,1.16,1.32
3/24/22,281.284912,1,0,0,1,1,1,0,0,0,173.286057,14191.83984,106.750793,112.34,2.373,43960.93359,63,32,1.16,1.32
3/25/22,276.708435,1,0,0,1,1,1,0,0,0,173.933136,14169.29981,105.573692,113.9,2.573,44348.73047,63,32,1.16,1.32
3/28/22,281.974426,1,0,0,1,1,1,0,0,0,174.809174,14354.90039,105.178024,105.96,2.565,47128.00391,57,32,1.16,1.32
3/29/22,286.341034,1,0,0,1,1,1,0,0,0,178.154037,14619.63965,108.066391,104.24,2.485,47465.73047,57,32,1.16,1.32
3/30/22,276.688416,1,0,0,1,1,1,0,0,0,176.969406,14442.26953,105.573692,107.82,2.448,47062.66406,57,32,1.16,1.32
3/31/22,272.65152,1,0,0,1,1,1,0,0,0,173.823639,14220.51953,103.130455,100.28,2.422,45538.67578,57,32,1.16,1.32
4/1/22,266.915894,1,0,0,1,1,1,0,0,0,173.524963,14261.5,101.676376,99.27,2.549,46281.64453,57,32,1.16,1.32
4/4/22,273.390961,1,0,0,1,1,1,0,0,0,177.636368,14532.54981,103.654716,103.28,2.555,46622.67578,53,34,1.16,1.32
4/5/22,259.111877,1,0,0,1,1,1,0,0,0,174.271591,14204.16992,101.389519,101.96,2.696,45555.99219,53,34,1.16,1.32
4/6/22,243.88353,1,0,0,1,1,1,0,0,0,171.056152,13888.82031,100.083824,96.23,2.702,43206.73828,53,34,1.16,1.32
4/7/22,241.89505,1,0,0,1,1,1,0,0,0,171.364746,13897.29981,99.430969,96.03,2.691,43503.84766,53,34,1.16,1.32
4/8/22,231.013367,1,0,0,1,1,1,0,0,0,169.323975,13711,98.214302,98.26,2.756,42287.66406,53,34,1.16,1.32
4/11/22,219.002548,1,0,0,1,1,1,0,0,0,165.003525,13411.95996,96.512932,94.29,2.785,39521.90234,52,39,1.16,1.32
4/12/22,214.875717,1,0,0,1,1,1,0,0,0,166.904938,13371.57031,96.384338,100.6,2.676,40127.18359,52,39,1.16,1.32
4/13/22,221.860352,1,0,0,1,1,1,0,0,0,169.632568,13643.58984,100.400352,104.25,2.642,41166.73047,52,39,1.35,1.32
4/14/22,212.417587,1,0,0,1,1,1,0,0,0,164.545593,13351.08008,97.29438,106.95,2.786,39935.51563,52,39,1.35,1.32
4/18/22,217.663574,1,0,0,1,1,1,0,0,0,164.326599,13332.36035,97.699928,108.21,2.796,40826.21484,54,35,1.35,1.32
4/19/22,221.810394,1,0,0,1,1,1,0,0,0,166.646103,13619.66016,98.372559,102.56,2.889,41502.75,54,35,1.35,1.32
4/20/22,214.655884,1,0,0,1,1,1,0,0,0,166.476852,13453.07031,97.937332,102.75,2.86,41374.37891,54,35,1.35,1.32
4/21/22,201.675812,1,0,0,1,1,1,0,0,0,165.670517,13174.65039,96.601959,103.79,2.979,40527.36328,54,35,1.35,1.32
4/22/22,195.0009,1,0,0,1,1,1,0,0,0,161.061356,12839.29004,94.64341,102.07,2.949,39740.32031,54,35,1.35,1.32
4/25/22,198.86795,1,0,0,1,1,1,0,0,0,162.146454,13004.84961,95.197334,98.54,2.859,40458.30859,51,36,1.35,1.32
4/26/22,187.736465,1,0,0,1,1,1,0,0,0,156.093842,12490.74023,91.764923,101.7,2.797,38117.46094,51,36,1.35,1.32
4/27/22,184.009308,1,0,0,0,1,1,0,0,0,155.864883,12488.92969,89.282127,102.02,2.815,39241.12109,51,36,1.35,1.32
4/28/22,197.668869,1,0,0,0,1,1,0,0,0,162.90303,12871.53027,94.188393,105.36,2.88,39773.82813,51,36,1.35,1.32
4/29/22,185.328293,1,0,0,0,1,1,0,0,0,156.940002,12334.63965,91.923203,104.69,2.912,38609.82422,51,36,1.35,1.32
5/2/22,195.180771,1,0,0,0,1,1,0,0,0,157.248627,12536.01953,92.744217,105.17,3.01,38529.32813,49,38,1.35,1.32
5/3/22,195.870239,1,0,0,0,1,1,0,0,0,158.761765,12563.75977,92.615616,102.41,3.003,37750.45313,49,38,1.35,1.32
5/4/22,203.184647,1,0,0,0,1,1,0,0,0,165.272308,12964.86035,94.950043,107.81,2.896,39698.37109,49,38,1.35,1.32
5/5/22,188.296021,1,0,0,0,1,1,0,0,0,156.06398,12317.69043,91.151649,108.26,3.024,36575.14063,49,38,1.35,1.32
5/6/22,186.60733,1,0,0,0,1,1,0,0,0,156.801712,12144.66016,90.637276,109.77,3.043,36040.92188,49,38,1.35,1.32
5/9/22,169.370499,1,0,0,0,1,1,0,0,0,151.597595,11623.25,86.354195,103.09,2.983,30296.95313,52,32,1.35,1.32
5/10/22,175.815567,1,0,0,0,1,1,0,0,0,154.040131,11737.66992,87.857727,99.76,2.918,31022.90625,52,32,1.35,1.32
5/11/22,166.172958,1,0,0,0,1,1,0,0,0,146.054504,11364.24023,86.878456,105.71,2.879,28936.35547,52,32,1.35,1.32
5/12/22,161.626434,1,0,0,0,1,1,0,0,0,142.12648,11370.95996,86.739975,106.13,2.782,29047.75195,52,32,1.35,1.32
5/13/22,176.924728,1,0,0,0,1,1,0,0,0,146.662659,11805,89.974548,110.49,2.888,29283.10352,52,32,1.35,1.32
5/16/22,172.508102,1,0,0,0,1,1,0,0,0,145.097427,11662.79004,89.430504,114.2,2.82,29862.91797,44,29,1.35,1.32
5/17/22,181.631134,1,0,0,0,1,1,0,0,0,148.786179,11984.51953,92.308975,112.4,2.946,30425.85742,44,29,1.35,1.32
5/18/22,169.250595,1,0,0,0,1,1,0,0,0,140.391785,11418.15039,89.549202,109.59,2.891,28720.27148,44,29,1.35,1.32
5/19/22,171.109177,1,0,0,0,1,1,0,0,0,136.932327,11388.5,89.232674,112.21,2.847,30314.33398,44,29,1.35,1.32
5/20/22,166.812469,1,0,0,0,1,1,0,0,0,137.171585,11354.62012,89.796494,113.23,2.806,29200.74023,44,29,1.35,1.32
5/23/22,168.850906,1,0,0,0,1,1,0,0,0,142.674805,11535.26953,90.508698,110.29,2.875,29098.91016,53,32,1.35,1.32
5/24/22,161.41658,1,0,0,0,1,1,0,0,0,139.933167,11264.4502,87.758812,109.77,2.757,29655.58594,53,32,1.35,1.36
5/25/22,169.620316,1,0,0,0,1,1,0,0,0,140.092697,11434.74023,89.430504,110.33,2.721,29562.36133,53,32,1.35,1.36
5/26/22,178.373627,1,0,0,0,1,1,0,0,0,143.342758,11740.65039,90.014107,114.09,2.716,29267.22461,53,32,1.35,1.36
5/27/22,187.966293,1,0,0,0,1,1,0,0,0,149.184952,12131.12988,92.754097,115.07,2.724,28627.57422,53,32,1.35,1.36
5/31/22,186.577347,1,0,0,0,1,1,0,0,0,148.38739,12081.38965,94.267525,114.67,2.811,31792.31055,41,30,1.35,1.36
6/1/22,183.060028,1,0,0,0,1,1,0,0,0,148.257782,11994.45996,93.723488,115.26,2.938,29799.08008,41,30,1.35,1.36
6/2/22,195.770325,1,0,0,0,1,1,0,0,0,150.750183,12316.90039,95.296257,116.87,2.909,30467.48828,41,30,1.35,1.36
6/3/22,187.056961,1,0,0,0,1,1,0,0,0,144.937912,12012.73047,92.754097,118.87,2.951,29704.39063,41,30,1.35,1.36
6/6/22,187.716476,1,0,0,0,1,1,0,0,0,145.695602,12061.37012,92.10125,118.5,3.035,31370.67188,44,40,1.35,1.36
6/7/22,189.115402,1,0,0,0,1,1,0,0,0,148.257782,12175.23047,92.823341,119.41,2.984,31155.47852,44,40,1.35,1.36
6/8/22,186.376907,1,0,0,0,1,1,0,0,0,147.510071,12086.26953,92.457352,122.11,3.032,30214.35547,44,40,1.35,1.36
6/9/22,180.380234,1,0,0,0,1,1,0,0,0,142.206238,11754.23047,89.86573,121.51,3.063,30111.99805,44,40,1.35,1.36
6/10/22,169.646179,1,0,0,0,1,1,0,0,0,136.712997,11340.01953,87.719246,120.67,3.25,29083.80469,44,40,1.35,1.36
6/13/22,156.383514,1,0,0,0,1,1,0,0,0,131.478958,10809.23047,84.623161,120.93,3.475,22487.38867,54,33,1.35,1.36
6/14/22,158.272476,1,0,0,0,1,1,0,0,0,132.356277,10828.34961,86.245392,118.93,3.596,22206.79297,54,33,1.35,1.36
6/15/22,165.17865,1,0,0,0,1,1,0,0,0,135.018158,11099.15039,88.164368,115.31,3.472,22572.83984,54,33,1.35,1.36
6/16/22,155.923752,1,0,0,0,1,1,0,0,0,129.66449,10646.09961,84.04467,117.59,3.377,20381.65039,54,33,1.35,1.36
6/17/22,158.712219,1,0,0,0,1,1,0,0,0,131.159927,10798.34961,84.521973,109.56,3.34,20471.48242,54,33,1.35,1.36
6/21/22,165.568436,1,0,0,0,1,1,0,0,0,135.456833,11069.29981,86.460999,110.65,3.379,20710.59766,50,32,1.35,1.36
6/22/22,163.509583,1,0,0,0,1,1,0,0,0,134.938416,11053.08008,84.43248,106.19,3.227,19987.0293,50,32,1.35,1.36
6/23/22,162.160309,1,0,0,0,1,1,0,0,0,137.849533,11232.19043,83.646919,104.27,3.133,21085.87695,50,32,1.35,1.36
6/24/22,171.165329,1,0,0,0,1,1,0,0,0,141.229218,11607.62012,85.436798,107.62,3.175,21231.65625,50,32,1.35,1.36
6/27/22,168.596756,1,0,0,0,1,1,0,0,0,141.229218,11524.54981,85.377136,109.57,3.258,20735.47852,50,31,1.35,1.36
6/28/22,159.731659,1,0,0,0,1,1,0,0,0,137.022064,11181.54004,83.865677,111.76,3.26,20280.63477,50,31,1.35,1.36
6/29/22,155.334091,1,0,0,0,1,1,0,0,0,138.80661,11177.88965,83.179565,109.78,3.151,20104.02344,50,31,1.35,1.36
6/30/22,151.506195,1,0,0,0,1,1,0,0,0,136.304245,11028.74023,81.290245,105.76,3.004,19784.72656,50,31,1.35,1.36
7/1/22,145.149719,1,0,0,0,1,1,0,0,0,138.507507,11127.84961,76.566963,108.43,2.884,19269.36719,50,31,1.35,1.36
7/5/22,149.557281,1,0,0,0,1,1,0,0,0,141.129517,11322.24023,75.681969,99.5,2.815,20190.11523,44,35,1.35,1.36
7/6/22,151.21637,1,0,0,0,1,1,0,0,0,142.485397,11361.84961,75.135056,98.53,2.951,20548.24609,44,35,1.35,1.36
7/7/22,158.49234,1,0,0,0,1,1,0,0,0,145.904968,11621.34961,80.196434,102.73,3.054,21637.58789,44,35,1.35,1.36
7/8/22,158.29245,1,0,0,0,1,1,0,0,0,146.59285,11635.30957,81.051598,104.79,3.142,21731.11719,44,35,1.35,1.36
7/11/22,151.436249,1,0,0,0,1,1,0,0,0,144.429443,11372.59961,78.665092,104.09,3.05,19970.55664,51,44,1.35,1.36
7/12/22,150.736633,1,0,0,0,1,1,0,0,0,145.416443,11264.73047,78.655151,95.84,3.016,19323.91406,51,44,1.35,1.36
7/13/22,151.556183,1,0,0,0,1,1,0,0,0,145.047577,11247.58008,80.832832,96.3,3.019,20212.07422,51,44,1.53,1.36
7/14/22,153.635025,1,0,0,0,1,1,0,0,0,148.018509,11251.19043,83.199448,95.78,3.063,20569.91992,51,44,1.53,1.36
7/15/22,157.532867,1,0,0,0,1,1,0,0,0,149.713348,11452.41992,85.148422,97.59,3.051,20836.32813,51,44,1.53,1.36
7/18/22,160.92099,1,0,0,0,1,1,0,0,0,146.622772,11360.04981,83.109955,102.6,3.07,22485.68945,68,34,1.53,1.36
7/19/22,169.82608,1,0,0,0,1,1,0,0,0,150.540817,11713.15039,85.665504,104.22,3.15,23389.43359,68,34,1.53,1.36
7/20/22,177.971573,1,0,0,0,1,1,0,0,0,152.574615,11897.65039,86.073196,102.26,3.178,23231.73242,68,34,1.53,1.36
7/21/22,180.400238,1,0,0,0,1,1,0,0,0,154.877594,12059.61035,87.29628,96.35,3.01,23164.62891,68,34,1.53,1.36
7/22/22,173.094269,1,0,0,0,1,1,0,0,0,153.621414,11834.11035,85.834549,94.7,2.873,22714.97852,68,34,1.53,1.36
7/25/22,170.145889,1,0,0,0,1,1,0,0,0,152.484894,11782.66992,85.814659,96.7,2.9,21361.70117,58,37,1.53,1.36
7/26/22,165.238617,1,0,0,0,1,1,0,0,0,151.139008,11562.57031,83.945229,94.98,2.885,21239.75391,58,37,1.53,1.36
7/27/22,177.801651,1,0,0,0,1,1,0,0,0,156.313202,12032.41992,87.137177,97.26,2.797,22930.54883,58,37,1.53,1.36
7/28/22,179.740601,1,0,0,0,1,1,0,0,0,156.871521,12162.58984,88.111671,96.42,2.703,23843.88672,58,37,1.53,1.36
7/29/22,181.529617,1,0,0,0,1,1,0,0,0,162.015808,12390.69043,87.982399,98.62,2.695,23804.63281,58,37,1.53,1.36
8/1/22,184.308075,1,0,0,0,1,1,0,0,0,161.01886,12368.98047,85.8246,93.89,2.668,23314.19922,52,83,1.53,1.36
8/2/22,185.157593,1,0,0,0,1,1,0,0,0,159.523407,12348.75977,85.566071,94.42,2.862,22978.11719,52,83,1.53,1.36
8/3/22,188.825562,1,0,0,0,1,1,0,0,0,165.624817,12668.16016,86.023483,90.66,2.872,22846.50781,52,83,1.53,1.36
8/4/22,192.043777,1,0,0,0,1,1,0,0,0,165.305786,12720.58008,87.922737,88.54,2.774,22630.95703,52,83,1.53,1.36
8/5/22,189.785034,1,0,0,0,1,1,0,0,0,165.076172,12657.54981,89.265144,89.01,2.976,23289.31445,52,83,1.53,1.36
8/8/22,177.83165,1,0,0,0,1,1,0,0,0,164.596954,12644.45996,87.445442,90.76,2.911,23809.48633,59,46,1.53,1.36
8/9/22,170.765549,1,0,0,0,1,1,0,0,0,164.646866,12493.92969,84.730789,90.5,2.98,23164.31836,59,46,1.53,1.36
8/10/22,180.86998,1,0,0,0,1,1,0,0,0,168.959732,12854.79981,88.171326,91.93,2.923,23947.64258,59,46,1.53,1.36
8/11/22,179.320831,1,0,0,0,1,1,0,0,0,168.210968,12779.91016,89.016548,94.34,2.988,23957.5293,59,46,1.53,1.36
8/12/22,186.986588,1,0,0,0,1,1,0,0,0,171.814987,13047.19043,90.349014,92.09,2.977,24402.81836,59,46,1.53,1.36
8/15/22,190.214813,1,0,0,0,1,1,0,0,0,172.903183,13128.04981,91.055023,89.41,2.913,24136.97266,50,38,1.53,1.36
8/16/22,188.685638,1,0,0,0,1,1,0,0,0,172.743439,13102.54981,89.44413,86.53,2.958,23883.29102,50,38,1.53,1.36
8/17/22,183.248657,1,0,0,0,1,1,0,0,0,174.260925,12938.12012,88.698349,88.11,3.048,23335.99805,50,38,1.53,1.36
8/18/22,187.626221,1,0,0,0,1,1,0,0,0,173.861588,12965.33984,88.767952,90.5,3.031,23212.73828,50,38,1.53,1.36
8/19/22,178.391342,1,0,0,0,1,1,0,0,0,171.235947,12705.21973,86.709595,90.77,3.116,20877.55273,50,38,1.53,1.36
8/22/22,170.24585,1,0,0,0,1,1,0,0,0,167.292496,12381.57031,84.76062,90.23,3.179,21398.9082,49,36,1.53,1.36
8/23/22,171.715027,1,0,0,0,1,1,0,0,0,166.953049,12381.29981,85.546173,93.74,3.181,21528.08789,49,36,1.53,0.51
8/24/22,172.124802,1,0,0,0,1,1,0,0,0,167.252548,12431.53027,85.078819,94.89,3.231,21395.01953,49,36,1.53,0.51
8/25/22,179.030975,1,0,0,0,1,1,0,0,0,169.748413,12639.26953,87.077515,92.52,3.157,21600.9043,49,36,1.53,0.51
8/26/22,162.510132,1,0,0,0,1,1,0,0,0,163.349014,12141.70996,84.263428,93.06,3.195,20260.01953,49,36,1.53,0.51
8/29/22,157.922653,1,0,0,0,1,1,0,0,0,161.112747,12017.66992,82.384064,97.01,3.263,20297.99414,46,35,1.53,0.51
8/30/22,154.594482,1,0,0,0,1,1,0,0,0,158.646835,11883.13965,82.324402,91.64,3.277,19796.80859,46,35,1.53,0.51
8/31/22,150.856567,1,0,0,0,1,1,0,0,0,156.959625,11816.2002,82.881248,89.55,3.284,20049.76367,46,35,1.53,0.51
9/1/22,139.292953,1,0,0,0,1,1,0,0,0,157.69841,11785.12988,81.180862,86.61,3.406,20127.14063,46,35,1.53,0.51
9/2/22,136.394577,1,0,0,0,1,1,0,0,0,155.551956,11630.86035,80.44503,86.87,3.298,19969.77148,46,35,1.53,0.51
9/6/22,134.575562,1,0,0,0,1,1,0,0,0,154.274078,11544.91016,79.579918,86.88,3.443,18837.66797,37,31,1.53,0.51
9/7/22,137.104919,1,0,0,0,1,1,0,0,0,155.701721,11791.90039,79.500366,81.94,3.36,19290.32422,37,31,1.53,0.51
9/8/22,139.864212,1,0,0,0,1,1,0,0,0,154.204208,11862.12988,79.788734,83.54,3.397,19329.83398,37,31,1.53,0.51
9/9/22,143.833191,1,0,0,0,1,1,0,0,0,157.109375,12112.30957,81.071487,86.79,3.446,21381.15234,37,31,1.53,0.51
9/12/22,145.012909,1,0,0,0,1,1,0,0,0,163.159332,12266.41016,81.688004,87.78,3.458,22370.44922,39,32,1.53,0.51
9/13/22,131.276413,1,0,0,0,1,1,0,0,0,153.58522,11633.57031,78.366783,87.31,3.589,20296.70703,39,32,1.53,0.51
9/14/22,131.246429,1,0,0,0,1,1,0,0,0,155.05278,11719.67969,79.212006,88.48,3.595,20241.08984,39,32,1.53,0.51
9/15/22,129.256927,1,0,0,0,1,1,0,0,0,152.117645,11552.36035,77.980003,85.1,3.674,19701.21094,39,32,1.53,0.51
9/16/22,131.946243,1,0,0,0,1,1,0,0,0,150.450424,11448.40039,77.889999,85.11,3.626,19772.58398,39,32,1.53,0.51
9/19/22,133.785782,1,0,0,0,1,1,0,0,0,154.224152,11535.01953,78.230003,85.73,3.693,19544.12891,59,33,1.53,0.51
9/20/22,131.726288,1,0,0,0,1,1,0,0,0,156.640152,11425.04981,78.150002,84.45,3.75,18890.78906,59,33,1.53,0.51
9/21/22,132.57608,1,0,0,0,1,1,0,0,0,153.465424,11220.19043,77.139999,82.94,3.713,18547.40039,59,33,1.53,0.51
9/22/22,125.577873,1,0,0,0,1,1,0,0,0,152.487045,11066.80957,75.629997,83.49,3.929,19413.55078,59,33,1.53,0.51
9/23/22,125.127991,1,0,0,0,1,1,0,0,0,150.180862,10867.92969,73.870003,78.74,3.984,19297.63867,59,33,1.53,0.51
9/26/22,122.248726,1,0,0,0,1,1,0,0,0,150.520309,10802.91992,73.010002,76.71,4.159,19222.67188,39,36,1.53,0.51
9/27/22,124.098251,1,0,0,0,1,1,0,0,0,151.508667,10829.5,73.029999,78.5,4.21,19110.54688,39,36,1.53,0.51
9/28/22,127.327423,1,0,0,0,1,1,0,0,0,149.591843,11051.63965,72.129997,82.15,3.922,19426.7207,39,36,1.53,0.51
9/29/22,122.168739,1,0,0,0,1,1,0,0,0,142.244034,10737.50977,69.279999,81.23,3.979,19573.05078,39,36,1.53,0.51
9/30/22,121.358955,1,0,0,0,1,1,0,0,0,137.971115,10575.62012,68.559998,79.49,4.041,19431.78906,39,36,1.53,0.51
10/3/22,125.088005,1,0,0,0,1,1,0,0,0,142.214081,10815.42969,69.25,83.63,3.883,19623.58008,40,37,1.53,0.51
